q,E,B,v,theta,target
4.269850573072931,3.5247134477603033,0.0015760625690975703,9222.172400028938,2.726097014854074,40.10055031698619
3.2729337014174344,1.2319903349850665,0.0033248609366403874,7399.419528425384,1.0854105488527925,75.25251340681348
1.2257531821403118,1.4460422337405254,0.0022207132305873383,9659.536236958205,4.802238290156684,-24.415152266855202
3.712650572682189,2.3674530175168367,0.0011705621881111954,7680.596085280292,4.833377072609403,-24.345482353076388
2.124203488987822,4.509042684252462,0.003588856125432091,1960.037731897471,3.8183689037447075,0.2200332154130161
3.6382103024093575,3.3668130087457557,0.0017154899870541595,4494.340922312185,3.4592114144471733,3.4888254545853714
1.4149072106291825,4.928444862263886,0.002108738730746077,2914.6815927336893,1.0385251286423705,14.466643790849657
4.4982047426698974,2.3232539263248797,0.0016961596447590652,7276.538274064361,4.886953810608075,-44.223393525322024
1.016905560829366,4.1932914424093575,0.0034642941836626976,2641.8103966923823,4.702006253315776,-5.042045207313997
4.7704447816907045,1.4232955228407262,0.003593989640240512,3280.164425207671,1.835931216849577,61.062817508498455
2.9982726849726196,4.26378057740147,0.00494921370345309,4636.338033466175,3.5219037928094026,-12.75487610967094
3.8105774831326014,3.34757548976878,0.0029218255466732426,4264.086679541586,3.556284722761186,-6.372137135405198
2.3415868811368634,3.467276717089385,0.002733189274910313,102.68957420599213,4.657909561411431,7.4626914493577345
2.926890762920737,3.1856964108609795,0.002228274659483909,5269.049694589778,2.277865080709049,35.45030942109432
1.8192546922056985,4.798228528810153,0.002237893992974074,9312.06603695092,3.7762782220360367,-13.749870454534664
2.203315515536828,3.96110499493486,0.0012432217402021312,2994.8761737810305,1.3135530978062717,16.661218988284798
1.0885389831965195,1.2135263839958932,0.0011404073476256541,5921.236213772373,2.7633896850601074,4.03514734976256
1.3546078275478997,3.6462164165178383,0.0021329588422432646,4286.9058142115955,2.1650438010517408,15.202072926373225
3.887651957277195,3.883033578853043,0.0034650120541713262,6012.031426676395,4.923144518433309,-64.0987744406186
2.376099259454002,1.3898809488879293,0.0016896088475792572,3761.412547870164,1.263469567069753,17.695815665912203
4.757551226820869,1.1539981867106648,0.002118330843444314,2087.7342232132455,4.984397046629362,-14.776538396276145
4.092636869427072,4.919748588791274,0.0018708740181318162,4112.127974833863,3.582417634822623,6.700214080815451
2.0807203507165117,1.7921518709751765,0.003523543459812977,6158.698804668845,3.303525099334027,-3.55078381454045
2.9912008413816142,2.667258537063902,0.002425713483191888,4766.953873282805,3.122973855728786,8.622256607660706
3.8780390986718154,4.284642727853215,0.003285644116174467,147.82797999416638,2.368801851204009,17.93102314167257
1.8682883125021292,1.3993003230114058,0.003894268195872806,8580.147540722548,3.282666923449611,-6.163203070250229
2.722487245124001,2.625429249743219,0.00401956339062634,5217.652366151627,3.92416434294702,-33.11231250519631
1.4779853928481321,1.196473512741953,0.0015431410306106694,2609.029179090487,4.190133715933426,-3.388921114857453
4.493515061419287,2.431705070766702,0.002281598437058718,2150.6437600857707,3.090146140091776,12.060760252666869
2.355679339961116,1.0650928398633654,0.0027230902676117583,9391.114930462883,4.493032262747339,-56.288898146867
2.07594574593793,4.0125422308991325,0.003357310489835977,2272.798913809219,1.648640380190347,24.122336582002966
2.8482818405791446,2.723802770897212,0.0024949686979026833,1672.0083877179716,3.853239418940929,-0.001704943890894801
4.9601428549041575,3.581959310441768,0.002451661057077301,2033.3034816592287,2.432028001273653,33.87621638072321
3.6283249765278307,1.1031095392112444,0.003972212363148739,5275.338323208238,2.0799306653523715,70.38991590059294
1.5040823703904223,2.322512861989801,0.0018603463813195035,5051.569175665262,2.971661184172299,5.883666011428376
2.139749467175189,3.344688117855968,0.004313361679768624,657.4034000363376,4.0417934943841995,2.4031906489081583
2.6503469181121955,4.305590188816347,0.0013571793157934149,4226.087566324535,3.4845947567255826,6.298896690234262
2.1650176538595414,3.9097646304612668,0.004416742120403737,6218.639672614806,1.7586050513322755,66.8837178193483
4.056377703687003,4.461378322734076,0.004849828932838064,2192.9135460654124,1.440711560940624,60.87314980582986
1.1227105935332995,4.4109109189526166,0.004169492644143597,975.8744368294501,3.805048805941838,2.138880931791475
1.7226426041433647,2.5974189110301347,0.0035791356869785676,8965.736260632479,2.270113916064385,46.77834280200208
1.0185505301924955,4.819857319992629,0.001292475413007386,1045.061910334734,1.5003406499637997,6.281628307367042
1.710213278863241,1.333340341812879,0.0029323144135016644,8206.396954288137,4.249667890789633,-34.54610495256299
1.5556709610254997,2.6177430149314005,0.003665681478040366,2103.1696671342893,3.5533326657196005,-0.7275154664410755
4.738619996843356,3.817860780818212,0.0018697627136374413,476.70418616758684,2.306289942880704,21.223222264172495
4.146762005690716,4.066672485548917,0.003951214916175436,9592.352416164389,4.269314516423218,-125.12824700979834
3.808508661086971,2.486380694980164,0.002515134052777767,5053.520018887704,1.407939841315676,57.23609877445347
2.3004443911939503,4.6703388200925176,0.0030940550894823153,1645.9571161126912,2.5308974248877028,17.461918692213594
