k,x,target
2.843540466531235,1.4870348738900265,3.143921725475989
2.195517299027352,4.9142670148718715,26.510893663073986
2.0756823507382713,1.6200173757962086,2.723768808898406
4.7249379878211215,3.8006207440140676,34.125198494879015
2.498392004406144,1.755663790914908,3.8504659765040117
3.3024680988508575,2.263333790298681,8.45874338652885
3.176218538202982,4.147465320666276,27.317811703790245
4.3968461369852765,1.8153103236181614,7.244576912556084
4.456448084045684,2.433188523998992,13.191991864142244
1.0797702155516182,1.5853724943704224,1.3569504399899794
1.35659420077784,2.8747948986862366,5.605749561083918
3.635542796688164,2.7122800237486615,13.372367902090076
2.6852610210439614,1.491832484821662,2.988110348058201
3.5127892712460276,2.4370078849195416,10.43124079301467
3.395780913685077,4.0022322258906975,27.196576370082898
3.616508021806591,4.9426503958093235,44.17527106060165
3.1619981268255892,4.788438383033387,36.250952261016636
1.4956037349775073,3.490285255796083,9.109790524471876
2.84207769070385,1.855916441389843,4.894662914909272
3.401348571029845,1.750752500029912,5.212795113484492
3.8220199116142837,2.221318098412009,9.429408698752026
2.2785560067635067,3.0375298006838345,10.511647945826939
3.630942603089048,2.406483232809362,10.513687596256572
4.591303808865604,4.078270591408019,38.18195054766783
2.7081472237623325,2.757722664916436,10.297776258468923
2.804714532356617,3.760966640078027,19.83616131869907
4.237263648528925,1.798346969121826,6.851765110031833
1.288206419069799,3.415249706112773,7.512775106334271
2.355056830008779,3.425286057844844,13.81545172211532
1.7389288028891667,4.9774968385784835,21.541393348410264
2.720515832132065,4.924684798027483,32.98968280413787
4.1138543923262505,3.5158041830410696,25.425428293604803
2.0692175060615736,1.745060299990167,3.1506272522322454
3.4320307201829054,4.102283966295019,28.87836558893725
2.901231258902857,2.3231709694928617,7.8291514906562885
4.311226070344121,4.4791067812638605,43.246765692751104
2.5884483334479422,4.578228682751458,27.12716874021651
2.460561970045291,2.1464892714547097,5.668416531681488
1.4471204962005428,4.495126722271686,14.620377217364588
3.6247529962697236,4.031011511915867,29.449403240719658
4.049456476675145,4.150482946363474,34.87899858867051
2.0901465218644977,3.367687226707546,11.852507408966149
2.8220282500699234,4.1689128293166355,24.523191516545417
1.0546228777775357,2.278830973701138,2.738365533869773
1.26920492827321,1.0446555477918453,0.6925449776327092
3.4722815118163153,4.494985261821771,35.07853734492884
2.375828545703452,2.1840879946779155,5.666636618670111
1.744525320976272,3.98494099953726,13.851317143398825
1.9731560246092585,3.849405470645842,14.619036504275003
2.4400836457790414,2.3970330249676937,7.010076438390595
3.4151009554291005,2.6476260908616855,11.96979893323569
3.9044248474657732,3.839161121216858,28.773967586808663
3.286452632031445,4.204098903203677,29.043117397508063
3.530405190884933,1.4664493420108151,3.796021708452406
4.320097445565144,4.362654434516225,41.11167535312982
4.78868780686084,2.481163785942584,14.739997045283937
1.8601972929453314,2.7883366295346903,7.231350637115537
2.266829559206626,1.3222407975708732,1.9815725511975628
4.868418233015814,3.638775894888456,32.23060833903845
2.0375248827258847,1.1540630238252643,1.3568504355630755
3.991131671601061,2.779088440654517,15.412418597216618
4.052166433559657,3.298716771687202,22.046890046536863
1.899439010723695,1.842078906472587,3.2226401730390974
4.0150695258049485,2.48801669604082,12.42709605291436
1.8545793113415283,2.1433989347357634,4.260116111111116
1.032545019088556,3.1703846110161744,5.189229793888682
2.4333539714720556,2.9275236879300612,10.427402286293018
2.2559565203042777,4.71728471648562,25.100646536781507
3.0045459928345,3.191319244479032,15.299927154381121
4.505597789613313,2.9439645767881024,19.524844534283858
