k,x,target
3.815760882636111,3.6931599591282493,26.022402650584088
3.3371809450030643,2.8148326287569176,13.220714070734218
3.906706324972215,4.5877148767477465,41.11247363049541
1.6191947498186,3.946288278379808,12.608014695113317
2.2050693823528564,4.673088016067327,24.076878722811806
2.058183703748098,4.680987767531753,22.549096853488248
3.4922839137536394,4.697519887121243,38.53157865379744
3.6384003678099313,4.549647038643915,37.65614885692014
3.3992697588347087,2.888195110924768,14.17779498213324
4.053125519144302,4.236758192773834,36.377044689499634
2.849335343541447,2.0376749251433606,5.915389851906716
4.281498252294126,1.1138400545530591,2.655898283264998
1.017130151930591,2.5069618417314476,3.1962591213738993
2.2323183424193433,4.756414436223078,25.251402777054466
1.373474074436238,4.176438063902501,11.978503413611529
2.0073201216316674,3.2628915335550706,10.68542785506344
3.3966185936808304,4.353904978872773,32.193980765478734
4.4981706130208075,3.770065786329812,31.967140174006236
2.585692176017401,4.081693950432269,21.53910736947606
4.113896456578794,2.4719367494756854,12.568923100989664
4.01014937952303,1.384803667864583,3.845094034206441
1.4328970933515603,4.000890699055335,11.468282435552975
1.6972010671460565,3.037857641075608,7.831377103779689
1.6573244629395738,1.1974567023815776,1.188220890172968
2.4389021101905644,1.8297868079545583,4.082868177044683
2.3660628641807047,3.5215645632856694,14.67126608197845
3.22636006134479,2.4751921878342173,9.883270651174945
1.7949829013002012,4.973712728528383,22.201980437303472
2.784204138534641,1.748079013864258,4.253957993538047
2.591046885462072,3.8113482995894943,18.819260465567556
3.13482263210406,1.3516252648872729,2.863489401954712
1.331209910940264,1.8869778946861784,2.370009963613835
4.505340556214042,2.5007848152826435,14.08803027597249
1.9253137845796005,4.271693357879855,17.565950859107392
3.376377684689716,1.0692771957666807,1.9301969952984246
3.921488974626032,1.0340894197227843,2.0967043296000774
3.1535167859763744,4.266681421766183,28.70420909774532
1.3995743295139844,3.9311853481103394,10.814663566543326
2.991840174866602,3.494110661941131,18.263403102275536
3.910683033731481,4.950502902638574,47.92049114097094
4.478370592279483,1.9052594573775634,8.128273077743039
1.8210941765807411,3.834050944879186,13.384993618295525
3.607642487613754,3.556608527342418,22.81737227697527
3.0087061335649357,4.346097592539422,28.4150696075681
1.0044072157040063,3.167556776883655,5.038817681527083
4.851278531715392,3.028853463682977,22.252701358453734
1.8813767655417122,3.9051336822684783,14.34556281661105
2.088604037125349,3.489866512337737,12.718730012886224
4.034639031287416,1.6432535962591013,5.4473323461878085
2.914359009498116,4.3538804533555115,27.62269541946334
2.7350797576428865,4.28533809943808,25.11367003129989
3.4836985176512076,1.6791450549650193,4.911192958419288
1.4297098757321103,3.8728599731203777,10.722140932165901
2.7818635275211494,2.7778938222489957,10.733394917790248
2.788699782139938,3.800869104797591,20.143623435229845
4.626297492341811,2.491761060950735,14.362047222716967
4.6253447222038595,4.3983971328316125,44.74072207454238
3.50508367934933,1.964041868009177,6.760360849801592
3.2758590230941596,3.645235032405464,21.764378935012246
1.9318597872543086,3.6495777024469125,12.865623438344198
3.7100764254417227,2.2366424373567217,9.279957385032995
1.5392097453343787,2.21236085368566,3.7668622543773327
4.700861659831528,4.379321239495086,45.0776307708728
1.2903130235770606,2.5152725708240364,4.081644674944931
3.119817143795104,1.7370336193551519,4.706689975126533
1.994190583938631,1.850864292923435,3.4157479764953216
4.3118743769058945,4.87406008847834,51.21743934447141
4.195554682366311,4.113396157870302,35.49445124901471
1.8342304775006366,2.5851577741192813,6.129118482831504
1.2826328932910398,1.256437422556687,1.0124045866986089
1.7709026023692025,4.034772593690163,14.414606954210713
3.6760917932930366,4.059289053712893,30.287003445518256
3.437692482575313,1.1240277626791992,2.171656364316086
1.1697890566901954,1.0372804095698291,0.6293176468298053
4.393741245074029,2.985765067020523,19.584646925555862
4.2217067660029635,4.242143040762484,37.98644798087475
4.5234768322423795,3.534285844269405,28.251773592023817
2.719381606804732,2.200456774515859,6.583636489434508
2.0644950422002286,3.4412921828067686,12.224382894465352
4.054099020658669,2.3261216784768117,10.968044754435235
2.3359026657160467,1.9572721273720406,4.474321323281842
4.048307919243195,3.013494870454145,18.38164843115206
4.994730843407504,3.475189262501159,30.160533380418574
4.849270928980106,4.085142990983151,40.46327013574244
4.976577922899788,1.3910213871796837,4.814691086195355
3.480142414327802,3.6815646239112394,23.584782595326615
2.624404559000031,2.3293688416724314,7.119956031441519
2.1973813371023505,4.936031034349368,26.768941531008537
3.8435778567669865,1.7729209667876615,6.040660655505829
4.291921401858568,4.038498795045864,34.99948707562767
2.41293327053414,1.4742033627812385,2.621984446150575
2.2012746360844253,1.5945857352823722,2.7985945448057112
4.587097524796168,4.604767757218935,48.63214671792147
2.9428928444535973,4.622811428990384,31.445377297360082
2.8512667297144687,1.2934287169768388,2.3850245231152285
4.4436811846326725,3.0551163416049114,20.73807321335385
1.1968370070619203,4.1276245058342775,10.195426032113438
1.991537717327874,1.2930258021396757,1.6648416132644948
2.09405280804004,3.7983749923951438,15.106133202274528
1.7809342642064343,2.327735623256703,4.824865373977082
4.1450446042545295,1.8466694098203162,7.06769049619152
3.6966735454364477,3.411477985157988,21.511279838068013
4.017973070208431,2.2448607446515383,10.124086268628192
2.8895566339381293,3.1513627559256743,14.348219478568954
1.6803419642460882,1.9664175530928967,3.248771467544203
3.6892403886890293,2.061230842413833,7.837187250773422
2.8013513483146,4.236224129590713,25.13595820127241
2.1922696807145527,1.0081009242037409,1.1139661846941573
3.1479333284400104,1.3601391391409456,2.9118044536179846
2.783798210696507,1.0341779330821668,1.4886694949543113
2.5385038471107078,1.2651482580890505,2.031564774737825
2.534255604453575,4.726310992730902,28.30512061334705
4.6520142844919,4.764184659914459,52.794443542785075
3.4391352684909564,2.627587338355121,11.872265033353465
4.187974973167458,2.3802924550388713,11.864097908736415
1.3580839153720392,2.204118096092014,3.2988785750216016
4.390230800842969,4.053479592714346,36.067275604107884
2.618635657674171,4.930537210588617,31.829774596864294
2.5618910203936327,3.335066533062429,14.247532635087161
1.540997923713527,2.623368809377046,5.302623098096406
3.8303334356333183,2.2255619071933,9.48606168658549
1.7944528516868279,2.0271473045969244,3.6869960541469746
1.5378121367235646,3.6775061366183146,10.398725178659543
3.9314124376926824,2.689888480532083,14.22286742056825
3.0038171110581975,4.868786810530672,35.60286998065286
3.179446315938408,4.511413848389747,32.35540478350785
3.2714788388971265,3.2702361482001168,17.49332438049539
1.9333999421204804,4.878729184806836,23.009391221187617
3.0010169343840585,4.068884010022346,24.84214372034928
1.763788963129484,2.644628795191107,6.168024209138382
4.428823483657727,3.4645221837285143,26.57939361261126
2.880431512758022,3.657898174328144,19.270402305017974
1.4801519159944654,1.3374537778910023,1.3238350022606247
4.220062966945999,2.092523904947836,9.239102633069045
4.996946026387407,2.3314041713891016,13.580313672498278
1.4163983787814902,3.107151190993898,6.837230126543969
3.0831399637730295,3.76918583277828,21.900717595463398
3.8787163145101564,2.2876969928589035,10.14974248947171
3.8561250852871485,3.1883524429967203,19.599895810824805
