x,y,target
6.633918380418473,6.547612469666289,43.436326710376385
0.04156428198829166,354676.8203606387,14741.887376180252
0.001761331668073649,1564.8110886575087,2.7561513250052725
0.0012565096061564738,9944.595916308977,12.49548029818667
75.79166280107815,6.811110363702648,516.2253799866799
299.59424297045655,19.54309319334647,5854.998210561717
4.363295785765759,35.477453961156975,154.79862535841497
23.822062838521834,0.0015532778063145829,0.03700228150770734
1.8270479644692192,30.7648522211786,56.2088606279007
407.78809493343704,488514.35787934525,199210339.34724948
78.54550290833141,3789.1546092707686,297621.05438259454
0.0010385585872588498,0.029317258572783403,3.0447690645652334e-05
139.4522929371407,576.19255725338,80351.37328229856
0.0015904259448963074,0.0022289231030091896,3.5449371322045997e-06
23.874411690960788,710634.8725086268,16965989.508224387
0.011322275641815047,0.0005255731087700716,5.950683607420392e-06
151.03358603496065,26439.662224970732,3993276.9993904163
1.7732391920694865,40946.63276838216,72608.17400817195
0.0628450886548675,0.0001740506390203419,1.0938227839669727e-05
0.34365552236420366,30.867454470677746,10.607771190174034
0.0014788292326570382,0.00043570785121387675,6.443375072732644e-07
0.005568005543648333,36697.09406639641,204.32962319747955
10.562007904198001,0.0741226713127546,0.7828842402855846
7.640768989396792,2.9642040376981937e-06,2.2648798289489116e-05
4.9239163792687455,0.4372920223714065,2.1531893514781233
0.20047735580877155,0.002181344132971529,0.0004373101038871095
962.1872876469387,21857.961338201916,21031452.533496153
767.382750340684,1309.269578205805,1004710.8898609577
12.979319012594724,0.20568069662275373,2.669595376199435
7.993843795029352,41466.012541623764,331472.8270604684
13.510778790786093,1187.0881974682775,16038.486041146896
0.21554033021467228,2.012353932714406e-05,4.337434311660575e-06
0.006465156320788778,33228.077780414635,214.82471708970883
21.32701336780752,405731.77261066646,8653046.938211925
1.4194690735804358,1.0934663277347036e-05,1.552141635220981e-05
0.07268608093786182,56.19428573830199,4.084542401419553
0.8222656593278913,913.3865920583024,751.0464283400757
217.233603349544,48.85005913863542,10611.874370524096
402.0324381622523,182.03507117643352,73184.0034961007
0.14020747890525723,4.945790609245414e-06,6.934368325155956e-07
2.686451376051806,57782.66280748432,155230.31401110376
0.08535251969335617,0.6513380487537016,0.05559334363328249
3.679596365364284,0.0031556616766473776,0.011611561235711053
0.10652887803464774,6.345620261297843e-05,6.759918068699875e-06
0.22372473542908053,0.3632966549594512,0.08127844801307317
219.6069660397782,0.05106991436923086,11.215308950538063
0.023064580561538768,1306.1515098976108,30.125836725608945
5.48432102254943,0.040351763994863114,0.22130202757398096
0.003192214467169733,0.4592009921786134,0.001465868050571265
99.0523733462663,7.024070573930606,695.7508608994974
52.79464147169762,0.01227729046206611,0.6481751481886731
0.027303395368317915,0.006859025184371502,0.0001872746764501448
181.51201786994778,0.007390628194599014,1.3414878369281962
0.0022459920197383924,190.83458156814856,0.42861294729217697
0.10392077174584718,0.28682899790767397,0.029807490821653466
0.00797401046645383,7.403166161080698,0.059032924453354306
0.503542578994623,617264.7062016283,310819.06208312616
59.97159807515096,0.0006056908963087305,0.03632425099120512
0.024202111307419054,6.478379984442311e-06,1.5679047347522853e-07
0.002051765894079798,0.0006519149053087795,1.337576768554815e-06
0.26749214844510083,266.31835076463165,71.23806781638729
0.015526668010083046,1142.1031380612724,17.733056257951418
0.003503630301406617,0.000188540487047408,6.605761634612605e-07
3.033851476657745,0.0402035982647268,0.12197174596239617
0.06196932946399178,0.13274668306605075,0.008226222938172198
10.76389041719511,0.09091759218557131,0.9786269992807242
0.01574318735206048,304.7970019720679,4.798476306392613
449.4471833045699,460544.3348344821,206990354.0782347
0.15511757600091478,0.0003953034707742967,6.131851617125736e-05
0.0042950841539692395,0.5130954237536671,0.0022037880240385077
5.951807951017408,0.6576522323747857,3.914219785652597
365.53361241440973,0.00013923498083716167,0.05089506551985882
0.43879627112025676,1.5703260487872246,0.6890532146508406
534.0020965812331,0.0004911967055428252,0.2623000705936632
0.9985616483224514,8.914935416564031,8.902112604252379
0.35593586358449797,0.005066305369605591,0.0018032797769133452
5.263573746460017,0.005944170021870579,0.031287577271612646
934.4994097645829,0.5984242415281419,559.2271004968668
493.9261840554747,209825.5367400276,103638326.67939365
0.5757989066068674,39776.35022335557,22903.178967419964
35.18625711319704,110.88944862314148,3901.7846503945093
0.9650196861441158,787075.7752114814,759543.6175662205
1.4992462153111792,0.01407254212922123,0.02109820552704205
51.845874503772606,2.9235451557379953e-06,0.00015157375525050445
0.307563713665154,0.018803039360023185,0.005783132613760791
25.52121996783805,0.2654024967246861,6.773395498924131
18.486609516830175,0.6852810078270829,12.668522400999125
391.16331651645214,9283.887712013331,3631516.3075974714
0.004893231915298213,0.00569906800792248,2.788686146382129e-05
23.66413871718275,1.6722268929612445,39.571809161638406
366.89650246094635,19262.89690428534,7067489.501448082
642.032687338903,0.0001550822887918666,0.09956789863170995
0.0012252870113306428,81254.66028487305,99.56027985713878
151.99893376030442,4.409116365738007e-05,0.006701809864172855
771.2057170658262,202.08912312649264,155852.2871119708
553.682857599908,256391.90519930745,141959802.73623726
0.007808795929777933,19.27581868757633,0.15052093451068346
685.1298397420702,165.79667961796792,113592.25253642572
218.58146596283183,1622.4816826403082,354644.42468936066
85.94942295115248,0.000786147790439851,0.06756894894262874
0.7584510254438843,1.5621479494064085e-05,1.1848127141223516e-05
0.024787773427856482,0.1742274590127203,0.004318710778918463
64.75651559890134,9.080357187544857,588.0122918588445
347.68100048426004,0.0017317615349490593,0.6021005830712468
0.039516787698687196,3.3543047041345867e-06,1.3255134686999423e-07
1.71240483631033,11281.450545801357,19318.410475226054
0.45343701944160736,1030.8148417418554,467.4096094355991
385.5705863456893,226322.84336688303,87263431.42039269
0.0017501056510373706,6.995464066065232e-05,1.2242801193649625e-07
24.66250429762859,2.512781094051439e-06,6.19714745310435e-05
4.855561751283324,735.0260435376766,3568.964343198654
0.0014797630908403928,24892.643914881228,36.83521569867394
20.668960579555748,0.0004629824636984348,0.00956936629120855
0.0012472409952791527,0.03374228510188751,4.20847612534711e-05
35.29441713066245,14783.928190645878,521790.12839041546
1.1927580039987558,1.3733389810522817e-06,1.6380610618536046e-06
375.5133010778697,0.0016030929412130918,0.6019827222895594
0.002491695571611462,3.60726263126726e-05,8.988200323968141e-08
111.66155657562607,236693.56066761972,26429571.415573798
