x1,x2,y1,y2,target
4.215744491258132,4.76061746452214,3.5345421393311516,3.1540966603282836,0.6645489594358581
3.128732111494073,2.754923719028827,4.790371437262115,4.57038094235193,0.43373786107311346
1.8606331573190755,1.1849326530921291,1.5086668723797714,3.700148075454671,2.293286077846189
3.4574295812435922,3.673822314578307,4.99094997879674,3.8092998487439207,1.2013004806849592
2.206515401718032,2.6551021207631544,1.9370419689731775,4.8676088913181506,2.964701086255772
2.752858332241411,3.0594137095316536,1.929275672962933,2.234817404899662,0.4328186101595665
1.8471400631409542,3.760568354662023,3.5608789581872036,1.8790366426513878,2.54750886183348
4.028059349669787,3.814527697231431,1.6397590427473552,3.852104499427767,2.222626416266916
2.538734394744815,3.8294879772623,3.4909761436523126,4.112222489828677,1.432477515851193
4.9720094836094635,1.1568642853062752,3.224882586377496,2.994008694432425,3.8221244927550093
1.524740901980287,1.8208522540047092,2.5330926022207954,1.552912359610839,1.0239312676154804
2.8273112446343305,2.964217906185652,1.0417127051730821,3.3694119404794454,2.3317219311107737
4.204358991819605,2.696809631706228,4.990928934392385,3.338166901082057,2.237035406946064
2.3189915925560953,3.336401469376784,4.811655564603371,4.452090270822293,1.0790783372601649
2.701992785500551,1.7989039959885988,4.112762097010232,1.7329323516566144,2.5454192147094408
2.124183966585969,1.1946008019332974,2.8048929275400534,4.142538977859093,1.628932722963046
3.4041026471031515,1.381605172911732,1.8371531990032075,1.7929098634242067,2.0229813409554294
2.101867757420974,4.9538883908400635,4.139891809373566,2.0464756885650663,3.537854257641082
3.3422636229573093,4.45209422250594,2.976199882506698,1.8888302516477666,1.553736359170616
4.074814541433618,3.084991825398197,3.549208184080267,2.028641737292233,1.8143514897277553
1.2166042568254656,3.191199575082632,2.7252515559500132,3.333758222794159,2.0662301504132814
1.203340887571403,3.773586178999677,3.2980053386551162,1.8002030031516902,2.974823136650099
1.9999493062634492,3.398146675596472,3.247239973899473,4.335644233594616,1.7718859207444246
1.0053988640483031,2.571061492746728,4.8436273298427315,1.7801048815115097,3.44041701808548
3.1202628105425427,2.8263187677247914,4.108969846463596,2.1743815168997727,1.9567920444422777
1.8160421638978512,3.0386252441370187,2.8460777355626767,1.6396198467057754,1.7176291874767797
1.5935894668461033,2.373083935030793,3.7943443881100074,2.9287644860622732,1.1648348349699615
1.612228616904288,3.9416752413575136,2.9755296786609353,4.247009647937054,2.653861881946181
1.3479751549495687,2.472748140693523,4.561222674570606,1.3997236928914476,3.355620669953284
3.3514214775820834,1.4524234375373668,2.847907508828833,3.6204841555792533,2.0501385882905083
4.051479560836721,2.0873935945260658,3.0426625272871943,4.749990920775181,2.602422703226501
2.1250775723566986,2.8298641509177376,4.0813595805861596,3.3867713910512194,0.9895336650974547
4.123877702362714,2.4593934413200147,4.2715446285201315,3.60780033250674,1.7919442920328672
3.1074102932359597,2.175566673019843,3.6587029643795344,1.776921127781888,2.0998655702416498
4.750316364071229,1.9629597185450098,4.862451689709703,2.8049065236266917,3.4645128344156473
1.4367489750334173,4.356273778793101,4.396823452438268,2.613725666553815,3.420973953977735
4.361410646504531,1.658941885691057,1.2145883470251166,4.361364245106804,4.147955635722316
3.9490922469716345,3.0052852277272986,2.1687350256754687,3.708971027517696,1.8064048911984845
2.457454962057388,4.845840593207123,3.1444658246858586,2.5519188821599985,2.4607921086876203
3.960197425090468,4.0943215890062366,1.5646953871685003,1.1869313482183892,0.4008677593296884
1.844843024671965,1.0839605667025851,1.2649975361185208,2.488929489067579,1.441163259417621
3.190931525086686,3.6769830150940126,1.207107525634135,2.607760198569668,1.4825902876856423
3.8049173634061124,1.8663216230844544,4.41821415088286,4.346795732237386,1.939910831691781
4.698989971487365,1.2922546030556181,2.847026484292102,3.926388477903075,3.5736351497845504
1.3920298478422888,1.568109863191359,2.582240206332508,3.367761566569488,0.805014272664705
1.4900174490221398,3.9364767820261823,3.6110637136052666,4.0004254915295725,2.477249656807113
2.597419113244963,1.3883975903368317,4.571022085950295,2.50500088321553,2.3937787393584857
1.00526016793797,4.6810971091144395,1.4314505594965254,3.5264987530882888,4.230957829096113
1.521141935675228,2.2245798202142324,4.58551921122994,2.2106685552072656,2.476840829729685
1.3177656889149576,3.6518573800955867,2.2918203892674582,2.8409443037071176,2.397815901241791
3.7848576493141244,1.8961336477972988,4.741067018638855,4.05722005222683,2.0087122808846116
1.5652943987616657,2.2819839129261625,1.2760378752104051,3.2256960594164936,2.077212289332779
2.198562842940407,3.9271855831571894,2.1287733790453163,2.912394832808058,1.8979460373761445
2.071239497412329,4.407204516456632,1.4951782632874555,2.4044479736078026,2.506691839118782
2.3000779958718933,4.629051382867693,4.784841130376012,4.935678149887124,2.3338527896569827
4.279701388367622,4.051548971056755,3.353128721546095,4.867288416000434,1.531252136597644
1.953014170263216,4.126757767839416,3.7312920764839994,1.4690549598248102,3.1373361311778503
3.9671964406787485,1.8461889240272806,4.146305920199793,4.097720083942358,2.1215639205965164
1.368725144636569,1.378373044558304,4.062037158984434,4.922917132874527,0.8609340343010654
3.234396550987898,1.0807693270013439,3.7351089063536054,1.179728731686887,3.341867450539554
2.8983656625229024,1.4877000063122527,4.0205705188875775,4.330179329216795,1.4442420881021631
1.1209371395677552,3.7972790116493274,1.5152183525199545,2.3134422299182202,2.792842132077253
3.746977159323357,4.286591406074581,4.944002905140587,1.493219909906391,3.492719114886621
2.800903393059862,1.8532047573531054,2.192471277330313,4.5847293921288905,2.573136528041233
2.7081627023383037,3.6793457209294003,4.668194794261327,4.549017145089296,0.9784680718663669
4.626522620364729,2.044996918161154,4.283121419870572,4.732913637153979,2.620417522049947
2.2621064770012906,2.920161784050644,4.192506634789796,1.922993593823417,2.36299095009953
1.3120845882120435,4.450791121719095,3.812981198909968,4.392876727179125,3.1918266756179627
1.6655898666773608,2.805571390332126,4.440821004778556,1.1256771013273426,3.5056721145686156
4.3743948248375775,2.0847655907551013,2.077091886301096,1.5501606521494646,2.349480486211722
3.5890529130640942,3.3432457800582815,4.273402384539057,3.012687560216743,1.2844543646632922
1.408136696746182,3.902271711164853,1.0637661835025982,3.4614418614346634,3.459704919020727
4.8738915794350035,1.2214433623016183,1.8732257469518814,4.48886826589242,4.492434058028059
3.6501327884030816,4.520773944229582,4.6772426992641725,1.5927867176526842,3.2049781161059108
4.080342789996556,2.954697583927145,4.9395275292107925,1.257391335929824,3.8503511626625313
2.8799440956515823,2.271403485618607,3.236887117394368,2.9148263978733864,0.6885091002431835
1.4915747702525421,2.402686751760291,2.7795772097958054,4.268144259562007,1.745267000918951
1.5644562935674604,2.3239859528138886,3.450408949476238,3.7411671798282726,0.8132807951700582
3.022371297436166,2.913935229483668,1.8628545181444687,1.8316456016764548,0.11283783629663519
2.3618917367343637,3.973610906969829,2.617436050690388,2.6928898245293507,1.6134844144555713
2.1220017571411365,4.100140876220693,2.43441475156109,3.484759098900053,2.2397003421037724
2.942141505057157,3.3572488801344464,4.526204160547826,4.185692915826095,0.5369004010293712
4.7046584734584584,4.858568314131315,3.0206221437871097,2.8842698575156005,0.20562146052251357
1.8542648007719933,3.8717189487620223,1.951033133752774,4.5291927709843325,3.273687271914062
4.958653054594858,4.3985396476835295,3.163481226469332,3.0544607089857037,0.5706246593288921
2.4943938735722346,2.4131230075212597,3.5631431852785314,1.4565313508886986,2.10817892373014
2.037188767124828,2.645650327647556,3.874622779481329,2.710070156276004,1.3139285683963784
4.315489020185592,2.4370650277728165,2.882205397368251,3.441451783499173,1.9599064303360116
4.163043046692415,2.00518280553376,1.2751160147535572,2.8862738370275483,2.6929891103842136
1.2246077324670286,1.7589890592513995,1.1515225735207606,1.5690347901152935,0.6781444192954069
2.8930298894068085,1.1375070076988996,4.236080908198822,3.314235949163705,1.9828410719718557
2.6500010142966928,4.786509642783131,3.6657157990608376,4.6940857682784225,2.371120813705109
2.5220573218611686,1.0644836818460637,3.2771899688098434,1.8353631149699483,2.0502159867976673
4.308256045814414,3.8254336836516067,3.6865889653280473,1.3557141970172215,2.3803559857619025
3.2951356313803357,4.776556186796923,3.9148957014764316,1.1872997627708157,3.1039308089669397
3.525760299705294,4.9686821769178895,3.162273948064672,2.464256158667157,1.6028887603492996
3.8402563226819098,2.6533587073655442,4.5889947681328795,3.282194522477267,1.765347793294354
1.4888685338882146,2.2231025008551653,3.9973220390568525,3.8875695285656957,0.7423914949722529
4.4250156574431285,4.474327260583792,3.98168412299614,4.019538192296563,0.06216562367501442
3.3537762824562676,1.381362684428705,3.411263177423284,3.5890087934021198,1.980406247638027
1.6494153692902267,4.92270603185724,3.4689827542981555,3.5837227306636743,3.2753010585020665
2.9518191043574085,4.716273547773612,2.5375791943488872,3.712669129338809,2.119937696774555
4.491123974979464,2.146405715839095,1.2029703867033068,1.2423019396521329,2.3450481201467084
1.875307140049617,4.38220858322157,4.610199188949105,3.707199290929072,2.6645757001072066
1.6760817445492386,4.411804758983168,2.313475458783219,3.5726979156480625,3.0116144520134376
2.488217171368851,1.5674997149497405,4.360097572419754,3.6324748969425107,1.1735226424843868
2.9918135832338346,4.370102271088502,2.884877590919711,3.2403026768783167,1.423378621027035
3.3575226302717662,3.1058670130475687,4.922434488384804,4.0916008391156,0.8681100750702495
2.717414124643408,4.91041292427839,3.7544118625016614,3.0821205470898003,2.293734803323759
1.2974684172441289,3.9085641272248757,2.904264963896305,3.1009158803160686,2.618490479189984
2.2719522807847197,3.0570954307084226,1.4315039154420797,1.1313209311778971,0.8405709904070356
1.1213949696878234,1.4362293408137523,2.2303705569875008,3.301888026389935,1.1168125932656991
3.152711664434011,1.5216299955115309,1.4425313315269452,2.478517103350865,1.9322768771882939
3.642124958739934,4.95388812194316,3.4929211323485694,3.7095930186153563,1.3295372513154116
1.6299176472018369,1.9620428824766978,2.072494237351871,3.149923924673209,1.1274581602116054
1.84889008638728,2.6036813513222894,2.1046461350260666,2.066790413365819,0.7557399746504149
3.7884595061897377,1.1795541913811705,4.097159934080757,1.6167034032102272,3.599868267475166
2.04811631467203,1.1214215918561874,3.4722634977970412,3.509642907482381,0.9274482894281254
4.117656698278067,2.4859156905077464,2.082786590878095,2.659045375888762,1.7305065454199446
3.1521712727914535,3.162395648692007,1.567067497409706,4.0194651058494575,2.4524189217471735
2.3223609544498096,2.621272595923604,2.9107852319144545,2.0989910975704524,0.8650768092856761
1.8686241537334856,2.0916810614542274,4.392028777522878,1.0438055534741264,3.3556449666407433
4.5213387442598,1.0619109305558596,3.2350095097965164,1.485896500310846,3.8764722516974683
2.5383117874219474,2.4694167203346225,1.4261876747112177,4.210372282542629,2.785036886785221
2.6105850967035393,2.3112997389190033,3.5413067464470505,2.1471000247614764,1.425967779501856
2.925794731305787,2.0128807056654576,1.1599906642901705,3.737802797119676,2.734689636937588
4.13543400393525,3.070763734458018,4.738915785648374,1.3578249895702186,3.5447563744259125
2.139111293604146,2.0776390023970435,4.240973133786868,2.311595514741344,1.9303566612053915
1.2907352672385488,1.504446629247714,1.8288311360423672,2.60056309181915,0.8007763469401867
3.1261461621743263,2.8329318614030568,3.0756776392359724,1.5827616689754969,1.521437714937934
2.3324047383887914,2.0978285318330583,1.5016649976410896,4.416499971039597,2.9242586956063166
1.0938536555492653,1.7643583023046356,3.652687964582955,4.83094974615452,1.3556833358984473
2.435238770280238,4.085491753769961,2.1703825271621233,4.865143251860829,3.159916181308521
1.578703211843147,4.739029589959227,4.996212666799716,1.749493537054212,4.530877169342786
2.04377041834805,3.8481538679149003,2.309346466677607,2.3959727589169724,1.8064616651282437
3.655442612916792,3.8239278459631247,2.43342311939352,4.593750355676422,2.1668874086071934
3.3721300573597706,4.93827173048993,3.4510207532944137,3.7281146598571544,1.590465583836738
3.4201713789912995,3.8553503134618894,1.90602214573761,2.648484626413103,0.8605993494174653
2.103858575869319,1.5120178901127885,3.1960364989481733,1.714535459746723,1.5953434509445723
2.0676478819877646,4.935634559487687,3.0084354782257536,4.085756816070721,3.0636528601153743
4.307294626796134,1.940165028429968,1.803674438985008,2.8742965262936204,2.597986564494554
4.929540071244073,2.379960594185935,2.5026927815345115,1.0416245230586707,2.9385499767337078
4.884233308460576,3.172954705577121,3.1963619849579255,4.675552429067244,2.261963489234756
1.0022258174890002,3.662087015832672,2.5619736428890425,2.0310495849164822,2.7123314601626927
1.884001727551869,4.692535442826006,3.5503567211680886,2.0316203266624995,3.192870474326728
4.000537358601923,3.068089783176126,3.493601953435835,1.65988662471368,2.0571753419939802
1.5089048064656643,2.6415079355360205,2.17780258153797,1.6822993807257065,1.2362496794722173
3.715620024977539,2.462920690685025,4.997709623930495,2.0492984862587016,3.203495568731755
1.1494533744734228,3.07685737897175,3.7665824676141866,2.7804800242811107,2.16501367785602
1.8203163224847474,3.283055041659693,3.2194571459201486,4.020000130274161,1.6674752263143189
4.4773888506505966,2.8252736061110055,2.943738627191585,4.408976235912503,2.208258597005864
4.073136323253732,4.126475449883137,1.0188630564878358,3.9057721314956506,2.887401785306656
1.550972321300343,3.3215684685403626,3.0994381749510214,1.275488260010322,2.54200786954592
2.5049385527700823,1.6674324147865556,2.116084503163523,3.871479035268715,1.9449489696403057
1.043453027798309,2.4107687180839372,3.6275494483958144,1.8062362468065332,2.27744022428354
4.8172221709380105,4.823408668548447,2.106000988435727,2.2344521997758635,0.12860010282823406
1.1874897658349726,3.3460373607612057,4.1402192296836136,3.0515643874721317,2.4175394691777696
4.533699496687595,3.844144177062108,2.8402111787077677,1.800554672582464,1.2475464678930728
4.382665385060047,2.4625244052013513,3.243626478899091,2.590694176896362,2.0281178401491604
2.878142328497651,1.432063452511239,3.029244729951778,4.390826895156933,1.9862150206306675
3.4331255866948,4.352974758534497,3.984693513953094,4.276076534577864,0.9648971777565692
4.531996671813381,3.745070325000719,2.6887013106451865,3.1622268479709765,0.9184114055300058
1.5887041736340448,1.084593797297491,4.59754383116044,1.2173477385518443,3.417579976535531
2.660502561634977,1.9595520123824324,3.883597232019019,1.4534157772910343,2.529251584046409
3.215700838074613,1.7656376888460907,3.416835594625201,4.837564133862596,2.0300622450935246
4.177079971748189,1.2224871925924679,4.968473300398811,2.862131711865925,3.6285387386966628
2.7325332354834884,4.156024466004678,3.0354685206386858,3.5752256898154258,1.5223879548421348
4.900053984241632,3.310913378197699,4.394078762049279,2.2283765457881075,2.686193208854536
