q,E,target
4.852595130381227,2.5046845540285037,12.154220070019791
3.784904174670001,1.2674332233797991,4.797113298285658
1.7556337564852753,2.981505321440918,5.234431387462157
2.4160188402871876,1.7793112975851,4.298849617701444
1.7283849300076688,1.5658920193295138,2.706464168228409
2.759038046376656,3.339416841855772,9.213578119391052
2.7519845268991907,1.3531298504428304,3.7237924113040854
4.412031765636742,4.946680755640182,21.824912628348446
2.3150954353346602,2.9082901234159686,6.732969189349184
1.4524590224750145,2.224748460350748,3.231355973973841
3.1920486674379807,4.937507239848998,15.760763405425374
1.6751387667993662,2.4880704474737656,4.167863261091151
3.309012840996201,3.085737228361156,10.210744112587093
2.0189530897423493,2.2162217566605897,4.474447763164115
1.1904808112274616,4.637096252826058,5.520374108804188
4.68804592720069,1.5328627475600545,7.186130960656573
3.464185137047502,3.188332987580751,11.044975747535494
3.938765604410786,1.216195482182533,4.790308933460351
4.682179940435853,3.8176902841138065,17.875112867074517
2.300524779508753,4.960834825307247,11.412523442669297
1.6965924115046689,2.653526124348275,4.501952286298678
4.400297492401824,3.305584061076844,14.545553254879875
3.757172504203559,1.211276209468398,4.550973669210576
1.9858818838615622,1.714978771765177,3.4057452740556178
4.323275273211532,2.719587538248011,11.757525557441847
2.7722984685274574,2.9718557369026604,8.238871108099783
2.482649820537991,1.5363934383641635,3.814326894030538
4.242240215237521,2.446842842933024,10.38009510865658
1.2195089639505459,1.789580169687139,2.1824090586416047
2.9305025163591845,2.8650867597494485,8.396143959033141
4.017636517612583,3.0016678377182315,12.059610318559967
4.26908257016416,3.5599491534513708,15.197716881669905
1.410457723094689,2.732790142346769,3.8544849618700354
1.01783168351824,1.634393700836568,1.6635376920540907
3.780358299655771,2.991613521912423,11.30937100692406
4.562834156930062,2.125679441454761,9.6991227621538
2.8428762917525527,2.945449864272983,8.373549587687437
2.7289867396473793,2.699359032338859,7.366515004800127
1.6646503929039094,2.5873098259225014,4.306966318286038
4.31450099489842,3.3224269929015886,14.33461456635127
4.530157329849484,2.3292216250949007,10.55174041776759
1.5112666376731911,1.8553430206014685,2.8039180084748034
4.49629768366675,1.9973185338112658,8.980538697120263
4.465594937757291,1.9562145520022858,8.735661800588554
3.2715844905560822,2.445129463456334,7.999447630045457
3.1536844055384026,1.8034515966195963,5.6875171764025545
3.733902179202278,3.8483541114552944,14.36937780310497
4.4243377741863466,2.7455308053339214,12.14715565223113
1.4279788019779769,4.709435095322005,6.724973485410957
4.641776151967585,3.8986335159521226,18.0965840796081
3.0040018064144878,3.318602899934763,9.969089106176385
3.554574751260075,4.576443858657271,16.26731179054237
3.494533902872047,2.6672687426197466,9.320861049155601
3.6155617086145564,3.3695456661760943,12.182800286054412
3.6249035495261315,4.585444015884216,16.621792289332053
3.948204492264909,3.803710741223412,15.017827835774563
2.840027862616626,4.257663715226298,12.091883580894507
1.666049273425719,2.4553113784777936,4.090669738146829
3.3275864808300626,3.7968372804242843,12.634304404251429
2.687150798273535,2.4332171471825577,6.538421399424464
4.025899153534211,1.6367167522087032,6.589256587292281
4.27204265120392,4.76596012816257,20.3603849414478
4.278122685128169,2.73072274330817,11.68236691494211
1.8659153507142623,3.2129166698321727,5.995030534805598
3.447820538153753,1.3137137401176044,4.529449214432258
1.7361352641784564,3.2577088243472536,5.655823170374608
1.1538914592531406,2.8920709649285885,3.3371359859850873
4.274015369601798,3.656137006540829,15.626385759325414
4.539989674927417,1.8020605164469945,8.181336138263724
4.077725963998219,3.238127351592406,13.204195976321143
1.391447957335727,1.3027073474038962,1.8126494775513946
2.2094861803168726,4.2492430772569385,9.388643856006347
3.301186758837399,3.1090390232867464,10.263518456382968
4.440100605507212,3.817803921179044,16.951433502134883
4.391401404762501,3.3701588111144387,14.799720137400666
1.5337557859806261,2.8509062680394712,4.372593983893973
3.54056082291881,1.7752407054460835,6.285347692953154
2.7189076456121413,4.847230094200814,13.179170963163854
4.989587891613795,4.4200604226655535,22.054279965133397
2.083860160659057,2.9107350829293783,6.065564877549169
1.6820832921718742,1.9198363303726,3.229324615024313
2.907300065045232,4.6108158786281415,13.405025303847184
3.3799689635618138,4.265131248213942,14.416011244480783
2.690937246043608,2.235736944128799,6.016227815311902
3.601244133677121,3.9825275751744957,14.342054067304522
1.0034764379951255,4.413013562748976,4.4283551307715205
2.352232178249444,2.2904106705145564,5.3875776805902245
4.248281629625102,2.0761668932317683,8.82014167255234
2.381704507728062,1.6359373780337152,3.896319427623726
1.2575251712165385,2.788474568768716,3.506576959523843
4.156370848623882,4.791496238373913,19.91523528646832
1.6064202677750155,4.819350354665497,7.741902087243363
4.835570666511382,1.526618233331197,7.3820703480577645
2.295431065634345,2.657831844609555,6.100869783349007
3.8133175638306063,3.5608535335103633,13.578665321563344
1.8555605164185045,2.2227981934367884,4.124536563707686
3.627779209536216,3.2958438541563555,11.956593811986139
4.459803669656002,1.9995639740411515,8.917662749140666
3.429760037850264,1.561196907704276,5.354530765259533
1.8458968088460255,1.1497111042200272,2.1222480583745886
3.8018545793958474,1.7947012799195385,6.823193279709686
4.021120284785303,4.777299979286012,19.210097853211387
1.0443299715254826,3.1437064830982115,3.2830669019784304
2.4985461401560007,4.274691358292316,10.680513593619477
1.0325842592197172,3.314436899664603,3.4224353707706703
3.2983554777103588,4.861943564468124,16.036418188182065
4.417033146742172,3.2558244879594405,14.381084683291709
4.491726567770777,4.469648585714124,20.07643930105121
3.9428478432427743,3.3552973657936125,13.229426982157507
3.9552541607163536,2.129910297591556,8.424336566501609
4.588415498589646,2.16232667151436,9.921653212590252
1.461433459493127,4.79329299860648,7.005078769317653
4.064707145678527,2.5124722096428354,10.212463743853952
4.329684307011678,4.281856529970067,18.53908702268688
1.7705319081833015,2.5085033827339713,4.441385280916245
3.342412292274972,3.588684846202604,11.994864343048501
1.4620155857007928,1.2605976615609253,1.8430134285000461
3.166654510992227,3.713544258582416,11.759511678209293
2.2455632188011596,2.8854062768030646,6.479362206486959
4.983097382480665,2.4861135253365,12.388545800654091
3.704352776640653,3.7457773189700347,13.87568061220423
1.5459348123504575,1.2179319460815838,1.8828433945212608
2.7607441204153935,3.9763036024102627,10.977556791340682
2.5080872944006667,4.148149290640708,10.403920531133098
2.2682004451219075,3.790360969956774,8.59729843922866
1.4054597901543242,3.7195322221726324,5.227652976446995
3.019117603449246,2.803046433857927,8.462726831746101
1.6120146186803868,4.621753122724887,7.450333597764246
4.953536684649106,2.711980456063919,13.433894677164037
4.336766926181793,3.094722293351742,13.421089287525305
3.805235177755932,1.4430084333599607,5.490986452419799
1.7582871800413193,1.2068532159708347,2.121994537833156
3.333057801740964,4.731925949133706,15.771782702020616
1.4586459174584,1.6369996492691214,2.387802855287237
4.596096500835098,1.9581594864453127,8.999889963728354
4.446457350427343,2.8609678639505742,12.721171587999445
1.3400025892707776,1.2543692207592514,1.6808580037189647
3.416105527172678,2.574320422090435,8.794150222616636
4.547834637321127,2.5205433671219897,11.463014429867407
1.7568210157636157,2.3316902933609907,4.0963625096286185
1.651564398003313,3.744096155675762,6.183615913415158
4.955859306046106,1.3790883423988793,6.834567795537184
3.469587883195441,2.2380795824115363,7.7652138007621785
2.7949148229845067,1.9573409717268535,5.470601295514281
4.603175130650677,4.041060427452015,18.60170886110371
2.8993008243990985,2.576572392154061,7.470258460696226
4.927738674307593,2.3048703240589523,11.357798635129173
3.963581231474242,3.878719336954745,15.373619166110043
3.0373010984769433,2.9575381219487564,8.982933786582393
2.4371386126890253,3.611296349200834,8.801229774500262
1.4973142755660196,3.8998808919032144,5.839347332453824
1.4712270767916982,4.756645747687207,6.998106018703512
2.4466312801046244,1.5567312007727216,3.8087472505253728
4.154512104412305,2.088172912231541,8.675339639971831
3.254138368288403,1.972251434494325,6.417979064899825
2.3116299214212033,4.057225731837426,9.378804399675433
2.43717674050283,3.8941198987997074,9.490658442083882
4.9680161313578655,1.0111486068757598,5.023402590158807
1.0734625098823507,3.871846694011049,4.156282270032783
3.5829071003866373,3.0414817066667825,10.897346402512483
3.231144172899183,3.7314496911397783,12.056851925992751
2.8775891159614595,1.1033584711959898,3.175012327717456
4.650140741240145,1.0189874058148796,4.738434850590377
2.391307900763201,1.4944786537879975,3.573758612325191
3.8018677696049736,2.6434418535036284,10.050016383660276
2.619736109220219,2.0134571400768086,5.274726374226488
4.060542185272768,4.515516413544697,18.335444885489835
4.319734835437154,4.1550813688564165,17.948849733124955
