gen,nevals,best,mean,median,worst,size,div
0,100,0.20702442084361122,0.16507633074026207,0.16623587609238902,0.1174349447960155,14.64,0.4993660745384883
1,82,0.22350902725246732,0.18111329036356644,0.1810669700547032,0.15585805307053052,14.55,0.48449320794148387
2,86,0.22771150032019205,0.18993967140913232,0.18865018737456155,0.16699115300411738,13.74,0.46513409961685825
3,83,0.22771150032019205,0.19906396257306333,0.19773556266931422,0.1699763484672505,13.09,0.4311320097526994
4,84,0.2359521685002948,0.21089766341175853,0.21134696238168182,0.191543959427704,12.43,0.3553256704980843
5,80,0.24339609742231516,0.21748109289945577,0.2157152647160207,0.18421532914442285,12.03,0.30721699756182513
6,92,0.24339609742231516,0.22432971017251974,0.22364340693509088,0.19628655533707734,11.73,0.2436433298502264
7,78,0.24827619624156963,0.23152099235736365,0.229471321801759,0.20634765203803307,11.67,0.16330895158481368
8,88,0.2537521074535641,0.23646450277820827,0.23571118628991983,0.2064788936719142,12.04,0.1252246603970742
9,82,0.2537521074535641,0.2407488964106707,0.24339609742231516,0.19029387700815306,11.85,0.07978404737025427
10,82,0.2537871298991894,0.24501259510052717,0.24339609742231516,0.21261250227891113,11.05,0.06202020202020202
11,82,0.2620236501055698,0.24742883033963356,0.24786102231661072,0.21369256417142232,10.1,0.07647509578544062
12,76,0.25426170921665964,0.24854094024507087,0.2537521074535641,0.21111514289127412,9.36,0.06897944966910484
13,82,0.2543458905103651,0.25047263460700775,0.2537521074535641,0.2089582273945015,8.87,0.054245907349355624
14,76,0.26505813041418713,0.25129015981433095,0.2542422692414128,0.20312708107368596,8.95,0.054872866597004535
15,83,0.26505813041418713,0.2511044494580771,0.25426170921665964,0.2034413073485744,9.09,0.054552420759317315
16,82,0.2674728402135917,0.25466337185306626,0.25426170921665964,0.21596844283190195,8.43,0.06725879484500173
17,78,0.26505813041418713,0.25742571937515896,0.2616024927588103,0.20360170337505823,7.81,0.08167885754092649
18,78,0.26514144356152214,0.25996125812783555,0.26505813041418713,0.17245630194206096,6.93,0.06139324277255311
19,83,0.2674728402135917,0.261910646722586,0.26505813041418713,0.20323411965397262,6.24,0.029146638801811217
20,81,0.2674728402135917,0.2604233583019142,0.26505813041418713,0.17350355907897538,6.18,0.03804946011842564
21,81,0.2674728402135917,0.2624177633631902,0.26505813041418713,0.19739732511342423,6.05,0.034879832810867296
22,89,0.2674728402135917,0.261764030495122,0.26505813041418713,0.2021686322950091,6.05,0.04609543712991989
23,83,0.2674728402135917,0.2629589870073521,0.26514144356152214,0.2102932138591382,5.81,0.04197143852316266
24,83,0.271175209514839,0.26389077487220114,0.2674728402135917,0.20345615857541524,5.31,0.03435040055729711
25,85,0.271175209514839,0.26175195732132184,0.2674728402135917,0.1658295510390312,5.05,0.027384186694531524
26,87,0.271175209514839,0.26525946783164467,0.2674728402135917,0.20328935856232966,4.87,0.03368164402647161
27,82,0.271175209514839,-inf,0.2710476484134317,-inf,4.44,0.04962730755834205
28,86,0.271175209514839,-inf,0.27112024534678686,-inf,4.19,0.06110066179031696
29,91,0.271175209514839,-inf,0.271175209514839,-inf,4.13,0.03795889933820969
30,85,0.271175209514839,-inf,0.271175209514839,-inf,4.16,0.027321490769766633
31,78,0.271175209514839,-inf,0.271175209514839,-inf,4.19,0.034155346569139676
32,88,0.27121089149349087,-inf,0.271175209514839,-inf,4.18,0.03761755485893417
33,87,0.27121089149349087,-inf,0.271175209514839,-inf,4.13,0.029362591431556954
34,85,0.271175209514839,-inf,0.271175209514839,-inf,4.16,0.034803204458376875
35,90,0.271175209514839,-inf,0.271175209514839,-inf,4.16,0.027502612330198538
36,92,0.271175209514839,-inf,0.271175209514839,-inf,4.16,0.039191919191919194
37,89,0.271175209514839,-inf,0.271175209514839,-inf,4.14,0.03758969000348311
38,78,0.271175209514839,0.26666247209471766,0.271175209514839,0.16930186277167744,4.13,0.039463601532567054
39,77,0.271175209514839,-inf,0.271175209514839,-inf,4.12,0.03292232671543016
40,84,0.271175209514839,0.266812517991006,0.271175209514839,0.20282464815746823,4.19,0.03695576454197145
41,82,0.271175209514839,-inf,0.271175209514839,-inf,4.1,0.03125043538836642
42,90,0.271175209514839,0.26510234260127646,0.271175209514839,0.15646646702779168,4.17,0.034211076280041795
43,84,0.27124780644819413,-inf,0.271175209514839,-inf,4.15,0.03425287356321839
44,81,0.27124780644819413,0.2644783962078075,0.271175209514839,0.179537890267388,4.2,0.03804946011842564
45,91,0.27124780644819413,-inf,0.271175209514839,-inf,4.04,0.03151515151515152
46,85,0.27124780644819413,-inf,0.271175209514839,-inf,4.02,0.03193312434691745
47,88,0.27124780644819413,-inf,0.271175209514839,-inf,4.11,0.041051898293277614
48,86,0.27124780644819413,-inf,0.271175209514839,-inf,4.12,0.04830372692441658
49,72,0.27124780644819413,-inf,0.271175209514839,-inf,4.23,0.05198885405781957
50,76,0.27124780644819413,0.2669196204660087,0.27124780644819413,0.19376033793918626,4.19,0.022173458725182865
