gen,nevals,best,mean,median,worst,size,div
0,100,0.2450134755698985,0.1955120441140077,0.19543643053177942,0.14278756371309667,14.64,0.4993660745384883
1,82,0.26430280543177054,0.21439429502000337,0.21381403443525338,0.182158375307698,14.58,0.48395680947405084
2,86,0.2692011281883926,0.22492570670444892,0.22252418435619722,0.19870833839749855,13.92,0.46457680250783695
3,83,0.2692011281883926,0.2354497102952426,0.23516069047757154,0.19902154861780197,13.42,0.42918843608498775
4,84,0.2784091992634412,0.2494060205648113,0.25087679442433725,0.22447199868150627,12.59,0.35586903517938
5,80,0.28683712518545146,0.25732650470001756,0.25485534338650057,0.2214979274792961,12.37,0.31096482061999303
6,92,0.28683712518545146,0.26472706397999546,0.26613200614573074,0.23378098934758718,11.8,0.24802507836990595
7,78,0.2870276680527588,0.27206986797855187,0.27159537633109787,0.24357713820883578,11.86,0.16998955067920585
8,88,0.29669884709604855,0.27619375582109723,0.27851897020119,0.2514557780882751,12.41,0.14236851271334028
9,82,0.29669884709604855,0.280390616062437,0.27888277206154144,0.2252229292411567,12.24,0.11676767676767677
10,82,0.3035963742857003,0.28521272038383505,0.2846701997423231,0.2490834556424582,11.76,0.13688610240334378
11,82,0.3130716919880486,0.29026825547771795,0.29224179112553705,0.2577218167112649,11.0,0.14608150470219436
12,76,0.3130716919880486,0.29349392943893454,0.29669884709604855,0.24879661943810943,10.42,0.13841866945315223
13,82,0.3143570026077228,0.2976635122234627,0.29669884709604855,0.251837938796591,10.03,0.11592476489028213
14,76,0.314511310573861,0.30149550448996537,0.3032008458516636,0.24304297341204875,9.36,0.10344827586206896
15,83,0.314511310573861,0.304288540182467,0.3130716919880486,0.2345017721390455,8.58,0.07456635318704284
16,82,0.3163214105340347,0.31002142069010225,0.3130716919880486,0.2467188944290638,7.94,0.04801114594218043
17,78,0.3161402663998725,0.31020419836561514,0.3130716919880486,0.24533053038306035,7.78,0.046241727621037974
18,78,0.32059240453146615,0.31010839048181793,0.3143570026077228,0.21276422751174887,7.39,0.07763845350052245
19,83,0.32059240453146615,0.3119812146942974,0.31445583136874633,0.26231006626025694,6.9,0.08057122953674678
20,81,0.3249895161924271,-inf,0.3146460733613093,-inf,6.41,0.0967816091954023
21,81,0.3249895161924271,0.3142040394356577,0.31764816856890515,0.23955008850147322,5.92,0.08851271334029956
22,89,0.3249895161924271,0.31460791534255306,0.3187362482739651,0.2305897668785244,5.44,0.09313827934517589
23,83,0.3249895161924271,0.3170002252534637,0.32059240453146615,0.24356638859474392,4.97,0.08466039707419018
24,83,0.3249895161924271,-inf,0.3206882121028594,-inf,4.55,0.0737652385928248
25,85,0.3249895161924271,-inf,0.3249114869917912,-inf,4.34,0.0681992337164751
26,87,0.3249895161924271,-inf,0.3249895161924271,-inf,4.12,0.0438871473354232
27,82,0.32498987851126776,0.3208237390528958,0.3249895161924271,0.23400646375645826,4.2,0.017833507488679904
28,86,0.32498987851126776,0.3191120420988316,0.3249895161924271,0.210519329513286,4.19,0.01835597352838732
29,91,0.32498987851126776,-inf,0.3249895161924271,-inf,4.14,0.02227795193312435
30,85,0.32498987851126776,-inf,0.3249895161924271,-inf,4.16,0.04036224312086381
31,78,0.32498987851126776,-inf,0.3249895161924271,-inf,4.19,0.052546151166840825
32,88,0.32498987851126776,-inf,0.32498987851126776,-inf,4.17,0.029822361546499476
33,87,0.32498987851126776,-inf,0.32498987851126776,-inf,4.14,0.019129223267154303
34,85,0.32498987851126776,-inf,0.32498987851126776,-inf,4.18,0.01921281783350749
35,90,0.32498987851126776,-inf,0.32498987851126776,-inf,4.18,0.015102751654475792
36,92,0.32498987851126776,-inf,0.32498987851126776,-inf,4.14,0.02184604667363288
37,89,0.32498987851126776,-inf,0.32498987851126776,-inf,4.21,0.01711598746081505
38,78,0.32498987851126776,-inf,0.32498987851126776,-inf,4.05,0.014385231626610939
39,77,0.32498987851126776,-inf,0.32498987851126776,-inf,4.12,0.01235806339254615
40,84,0.32498987851126776,0.3196907694937378,0.32498987851126776,0.2397694260778709,4.19,0.013047718564959945
41,82,0.32498987851126776,-inf,0.32498987851126776,-inf,4.14,0.012330198537095091
42,90,0.32498987851126776,0.3176824059665783,0.32498987851126776,0.1624115885455396,4.15,0.013033786137234413
43,84,0.32498987851126776,-inf,0.32498987851126776,-inf,4.11,0.013075583420411005
44,81,0.32498987851126776,0.31715630156396196,0.32498987851126776,0.22353839149873642,4.22,0.015047021943573666
45,91,0.32498987851126776,-inf,0.32498987851126776,-inf,4.04,0.00959944270289098
46,85,0.32498987851126776,-inf,0.32498987851126776,-inf,4.11,0.008923719958202717
47,88,0.32498987851126776,0.32044119688327016,0.32498987851126776,0.2305475250748759,4.1,0.008261929641239988
48,86,0.32498987851126776,0.3222591312712372,0.32498987851126776,0.23214753226995313,4.09,0.00754440961337513
49,72,0.32498987851126776,0.31578420216604847,0.32498987851126776,0.21224067624627319,4.23,0.01710205503308952
50,76,0.32498987851126776,0.31981106299056916,0.32498987851126776,0.23214753226995313,4.2,0.013709508881922678
