gen,nevals,best,mean,median,worst,size,div
0,100,0.0555778466681352,0.04351610472828373,0.04382058809403372,0.030150526660420722,14.64,0.4993660745384883
1,82,0.058647136708431746,0.047514184541595644,0.04730019440915537,0.04195735813959298,14.62,0.48374782305816794
2,86,0.0594216353727483,0.0497564886729997,0.04933982623969403,0.04337637789008122,13.5,0.4619157088122606
3,83,0.0594216353727483,0.052551469140014934,0.05289444652044271,0.04512016793972993,12.5,0.40980842911877396
4,84,0.06051323538798169,0.055498025947713005,0.05551845160160436,0.050547281422048604,11.95,0.329508881922675
5,80,0.06131988754144939,0.056812707492532234,0.056895395696121544,0.047591731093407336,11.67,0.29286659700452805
6,92,0.06131988754144939,0.05818871816070152,0.058294803661267255,0.05353719272419983,11.61,0.23918495297805642
7,78,0.061715110263000646,0.05945115141106185,0.0594216353727483,0.054081644813149574,11.59,0.17099965168930686
8,88,0.06311457709641985,0.06008471875657374,0.060223422195662145,0.05531467519159732,11.84,0.1359526297457332
9,82,0.06311457709641985,0.06065153346523946,0.061130677453671546,0.05014710148345357,11.72,0.10183211424590735
10,82,0.06311457709641985,0.06136831551026295,0.06131988754144939,0.055050169007821365,10.88,0.08391501219087426
11,82,0.06418288543435455,0.06183665060416037,0.06179090569517258,0.05460585046176848,9.77,0.08248693834900732
12,76,0.06377206588869172,0.062012852896649484,0.06282876806046217,0.054450935435676626,8.81,0.06978056426332288
13,82,0.06377206588869172,0.06234211471644776,0.06311457709641985,0.05101848184124105,8.26,0.04012539184952978
14,76,0.06418288543435455,0.0625198053860144,0.06311457709641985,0.049975654250425945,8.19,0.0473493556252177
15,83,0.06418288543435455,0.06257038395621821,0.06311535794231161,0.05088833958355063,8.33,0.06890282131661442
16,82,0.06453901247876408,0.06332921065266642,0.06377206588869172,0.055521895482602404,7.98,0.0583211424590735
17,78,0.06453901247876408,0.06343257740918698,0.06418288543435455,0.0499691792788488,7.48,0.03853709508881923
18,78,0.06453901247876408,0.06352418606871246,0.06418288543435455,0.04785537223910593,7.16,0.03223963775687914
19,83,0.06453901247876408,0.06375022786945898,0.06418288543435455,0.052789187531528725,6.92,0.027098571926158135
20,81,0.06453901247876408,0.06346150457213164,0.06418288543435455,0.04552975336796172,6.71,0.04346220828979449
21,81,0.06473322669903425,0.06387174409840769,0.06436573118316864,0.04789486363661439,6.43,0.04146987112504354
22,89,0.06483241674926507,0.06383971752320225,0.06453901247876408,0.051063691452638824,6.22,0.04415186346220829
23,83,0.06483241674926507,0.06403982507165994,0.06453901247876408,0.053242694500033494,6.07,0.02587948450017416
24,83,0.06527529596069286,0.06395223657918797,0.06453901247876408,0.053257442241743766,5.92,0.02397770811563915
25,85,0.06527529596069286,0.06353600962909947,0.06453901247876408,0.03714608616646884,5.67,0.04075931731104145
26,87,0.06527529596069286,-inf,0.06483232556667928,-inf,5.32,0.04872169975618252
27,82,0.06527529596069286,-inf,0.06483241674926507,-inf,5.15,0.05191919191919192
28,86,0.06583442610278863,0.06429503046290594,0.06527529596069286,0.04497063453619589,5.15,0.034155346569139676
29,91,0.06583442610278863,0.0643885292422007,0.06527529596069286,0.05198441923402079,5.1,0.012358063392546153
30,85,0.06583442610278863,-inf,0.06527529596069286,-inf,5.04,0.018822709857192615
31,78,0.06583442610278863,-inf,0.06527529596069286,-inf,4.91,0.030365726227795195
32,88,0.06583442610278863,-inf,0.06527529596069286,-inf,4.59,0.0359526297457332
33,87,0.06583442610278863,0.06473909374200978,0.06583442610278863,0.04605430907860863,4.3,0.025816788575409266
34,85,0.06583442610278863,-inf,0.06583442610278863,-inf,4.24,0.02055033089515848
35,90,0.06583442610278863,0.06484915519229281,0.06583442610278863,0.03616408436817768,4.14,0.015102751654475792
36,92,0.06583442610278863,-inf,0.06583442610278863,-inf,4.14,0.02184604667363288
37,89,0.06583442610278863,-inf,0.06583442610278863,-inf,4.17,0.01711598746081505
38,78,0.06583442610278863,-inf,0.06583442610278863,-inf,4.11,0.014385231626610939
39,77,0.06583442610278863,-inf,0.06583442610278863,-inf,4.16,0.01235806339254615
40,84,0.06583442610278863,0.06487663712181276,0.06583442610278863,0.047418485733233276,4.17,0.013047718564959945
41,82,0.06583442610278863,-inf,0.06583442610278863,-inf,4.16,0.012330198537095091
42,90,0.06583442610278863,0.06456377386407001,0.06583442610278863,0.03852081355325823,4.15,0.013033786137234413
43,84,0.06583442610278863,-inf,0.06583442610278863,-inf,4.13,0.013075583420411005
44,81,0.06583442610278863,-inf,0.06583442610278863,-inf,4.16,0.015047021943573666
45,91,0.06583442610278863,-inf,0.06583442610278863,-inf,4.08,0.00959944270289098
46,85,0.06583442610278863,-inf,0.06583442610278863,-inf,4.05,0.008923719958202717
47,88,0.06583442610278863,0.06504466490196648,0.06583442610278863,0.049813834370401086,4.1,0.008261929641239988
48,86,0.06583442610278863,0.06539456864694389,0.06583442610278863,0.049813834370401086,4.11,0.00754440961337513
49,72,0.06583442610278863,-inf,0.06583442610278863,-inf,4.23,0.01710205503308952
50,76,0.06583442610278863,0.0649472586793539,0.06583442610278863,0.049813834370401086,4.16,0.013709508881922678
